timestamp(ns),elapsed(s)
1772084362967724627,2.937e-06
1772084363067846627,4.799e-06
1772084363201336627,3.826e-06
1772084363268235627,2.942e-06
1772084363401711627,3.328e-06
1772084363435094627,3.696e-06
1772084363568713627,6.13e-06
1772084364103293627,3.185e-06
1772084364136240627,2.529e-06
1772084364204423627,6.081e-06
1772084364236358627,3.932e-06
1772084364303233627,4.99e-06
1772084364403372627,3.766e-06
1772084364536830627,6.468e-06
1772084364603751627,4.226e-06
1772084364637106627,3.654e-06
1772084364870734627,7.269e-06
1772084364938163627,1.5363e-05
1772084365104484627,7.828e-06
1772084365171389627,9.024e-06
1772084365304869627,9.375e-06
1772084365338260627,1.5708e-05
1772084365571876627,7.749e-06
1772084366039388627,1.2001e-05
1772084366273013627,8.418e-06
1772084366374316627,1.2392e-05
1772084366406623627,8.029e-06
1772084366540123627,8.009e-06
1772084366874007627,7.569e-06
1772084367007633627,1.8278e-05
1772084367208384627,1.2562e-05
1772084367241400627,1.1061e-05
1772084367274679627,1.1459e-05
1772084367475015627,9.438e-06
1772084367641879627,1.7101e-05
1772084367675629627,9.982e-06
1772084367842256627,9.341e-06
1772084367909016627,8.945e-06
1772084367943068627,8.197e-06
1772084368076969627,1.3857e-05
1772084368109418627,9.082e-06
1772084368176144627,9.697e-06
1772084368242910627,1.0129e-05
1772084368543560627,1.3392e-05
1772084368778047627,9.022e-06
1772084368810517627,1.6643e-05
1772084368944141627,1.275e-05
1772084369177765627,1.5952e-05
1772084369278012627,1.1762e-05
1772084369411516627,8.28e-06
1772084369444915627,1.0087e-05
1772084369478282627,1.3373e-05
1772084370246151627,9.014e-06
1772084370479917627,1.2948e-05
1772084370717067627,1.1695e-05
1772084370847161627,1.0286e-05
1772084371017048627,9.072e-06
1772084371047422627,2.9821e-05
1772084371080787627,9.799e-06
1772084371247793627,1.4709e-05
1772084371314541627,8.314e-06
1772084371514913627,1.1141e-05
1772084371648414627,1.4089e-05
1772084371748539627,9.792e-06
1772084371781921627,1.0411e-05
1772084372015667627,8.985e-06
1772084372115790627,1.3361e-05
1772084372149289627,2.3972e-05
1772084372416459627,2.05e-05
1772084372516559627,1.6861e-05
1772084372550036627,1.5041e-05
1772084372650042627,1.6742e-05
1772084372917190627,1.4487e-05
1772084373117430627,8.964e-06
1772084373150806627,2.03e-05
1772084373284437627,9.03e-06
1772084373384556627,1.0165e-05
1772084373484670627,8.561e-06
1772084373584938627,1.001e-05
1772084373618316627,8.638e-06
1772084373785171627,8.635e-06
1772084373952177627,1.6324e-05
1772084374486419627,2.3075e-05
1772084374686607627,6.076e-06
1772084374788709627,9.413e-06
1772084374953811627,1.401e-05
1772084375020618627,1.3546e-05
1772084375154076627,9.863e-06
1772084375254341627,9.93e-06
1772084375287596627,1.3413e-05
1772084376022208627,1.9681e-05
1772084376088989627,1.2212e-05
1772084376222474627,1.4469e-05
1772084376389466627,9.015e-06
1772084376522959627,8.899e-06
1772084376589699627,1.4147e-05
1772084376790073627,1.0675e-05
1772084376823475627,1.0245e-05
1772084376890207627,8.916e-06
1772084376990478627,9.072e-06
1772084377290954627,9.769e-06
1772084377324339627,1.6293e-05
1772084377357712627,9.181e-06
1772084377524716627,9.11e-06
1772084377591342627,2.0341e-05
1772084377726986627,7.161e-06
1772084377758350627,7.792e-06
1772084377958596627,1.7098e-05
1772084378092232627,8.066e-06
1772084378259087627,8.69e-06
1772084378294826627,1.0501e-05
1772084378459476627,1.1207e-05
1772084378593331627,1.1828e-05
1772084378626506627,1.3979e-05
1772084378693230627,1.5027e-05
1772084378759980627,9.945e-06
1772084378793359627,1.2705e-05
1772084378926858627,1.5975e-05
1772084379027118627,1.4564e-05
1772084379160606627,9.972e-06
1772084379193982627,8.996e-06
1772084379360986627,1.0094e-05
1772084379394680627,9.535e-06
1772084379661358627,9.722e-06
1772084379828485627,8.984e-06
1772084379995244627,9.928e-06
1772084380128875627,9.044e-06
1772084380195621627,8.481e-06
1772084380262500627,1.6867e-05
1772084380362495627,9.305e-06
1772084380395997627,8.52e-06
1772084380429380627,8.046e-06
1772084380462877627,9.219e-06
1772084380696554627,1.0859e-05
1772084380796627627,8.838e-06
1772084380863876627,8.955e-06
1772084380930144627,8.961e-06
1772084380996920627,1.0848e-05
1772084381030260627,1.0319e-05
1772084381130524627,1.0887e-05
1772084381163890627,1.9529e-05
1772084381197251627,1.7403e-05
1772084381431007627,8.604e-06
1772084381531135627,8.569e-06
1772084381597880627,9.09e-06
1772084381664805627,1.4146e-05
1772084381864992627,8.934e-06
1772084382031871627,1.0345e-05
1772084382198887627,1.6042e-05
1772084382333299627,9.192e-06
1772084382432633627,8.894e-06
1772084382536751627,9.133e-06
1772084382566137627,1.0026e-05
1772084382834504627,1.2122e-05
1772084382900016627,9.779e-06
1772084383134335627,7.739e-06
1772084383168300627,9.164e-06
1772084383300640627,9.44e-06
1772084383334015627,1.2528e-05
1772084384001769627,1.3091e-05
1772084384168772627,8.73e-06
1772084384202145627,9.648e-06
1772084384402521627,1.3229e-05
1772084384435771627,8.809e-06
1772084384938065627,1.0044e-05
1772084385003401627,1.5975e-05
1772084385203854627,1.3138e-05
1772084385237115627,2.2994e-05
1772084385370649627,1.5272e-05
1772084385537659627,1.5828e-05
1772084385637792627,1.2887e-05
1772084385771426627,1.0369e-05
1772084385838203627,1.0015e-05
1772084385938288627,1.0282e-05
1772084386171918627,1.1352e-05
1772084386238797627,1.1504e-05
1772084386338939627,9.217e-06
1772084386673331627,9.645e-06
1772084386807403627,9.857e-06
1772084386906525627,9.638e-06
1772084387006671627,1.0633e-05
1772084387040051627,1.0382e-05
1772084387106801627,8.954e-06
1772084387273847627,1.0274e-05
1772084387474208627,9.642e-06
1772084387707798627,8.668e-06
1772084387774554627,1.008e-05
1772084388008307627,1.0633e-05
1772084388041684627,1.0921e-05
1772084388108423627,1.0526e-05
1772084388141805627,1.0621e-05
1772084388408973627,1.0761e-05
